index,link,name,CR,XP,alignment,size,type,init,senses,perception,AC,touch,flat_footed,HP,HD,fortitude,reflex,will,speed,burrow,climb,fly,swim,highest_attack_bonus,melee_attacks_num,melee_median_dmg,ranged_attacks_num,ranged_median_dmg,space,reach,strength,dexterity,constitution,intelligence,wisdom,charisma,BAB,CMB,CMD,feats_num,skills_num
1407,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-magma/huge-magma-elemental,Huge Magma Elemental,7.0,3200,N,Huge,Outsider,3.0,1,13.0,17.0,7.0,17.0,85.0,10.0,10.0,6.0,3.0,20,20,0,0,0,14,2,27.0,0,0.0,15.0,15,22.0,8.0,17.0,6.0,11.0,11.0,10.0,18.0,27.0,4,4
1408,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-mud/huge-mud-elemental,Huge Mud Elemental,7.0,3200,N,Huge,Outsider,3.0,2,13.0,20.0,12.0,16.0,95.0,10.0,11.0,10.0,3.0,20,10,0,0,0,15,2,29.0,0,0.0,15.0,15,24.0,16.0,19.0,6.0,11.0,11.0,10.0,19.0,33.0,4,6
1409,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/small-water-elemental,Small Water Elemental,1.0,400,N,Small,Outsider,0.0,1,4.0,17.0,11.0,17.0,13.0,2.0,4.0,3.0,0.0,20,0,0,0,0,5,1,7.0,0,0.0,5.0,5,14.0,10.0,13.0,4.0,11.0,11.0,2.0,3.0,13.0,1,6
1410,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/greater-water-elemental,Greater Water Elemental,9.0,6400,N,Huge,Outsider,5.0,1,16.0,23.0,14.0,17.0,123.0,13.0,12.0,15.0,4.0,20,0,0,0,0,20,2,38.0,0,0.0,15.0,15,28.0,20.0,19.0,8.0,11.0,11.0,13.0,24.0,40.0,6,6
1411,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/huge-water-elemental,Huge Water Elemental,7.0,3200,N,Huge,Outsider,4.0,1,13.0,21.0,13.0,16.0,95.0,10.0,11.0,11.0,3.0,20,0,0,0,0,15,2,29.0,0,0.0,15.0,15,24.0,18.0,19.0,6.0,11.0,11.0,10.0,19.0,34.0,4,6
1412,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/large-water-elemental,Large Water Elemental,5.0,1600,N,Large,Outsider,2.0,1,9.0,18.0,12.0,15.0,68.0,8.0,9.0,8.0,2.0,20,0,0,0,0,12,2,20.0,0,0.0,10.0,10,20.0,14.0,17.0,6.0,11.0,11.0,8.0,14.0,27.0,4,6
1413,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/elder-water-elemental,Elder Water Elemental,11.0,12800,N,Huge,Outsider,6.0,1,19.0,24.0,15.0,17.0,152.0,16.0,14.0,18.0,5.0,20,0,0,0,0,24,2,46.0,0,0.0,15.0,15,30.0,22.0,19.0,10.0,11.0,11.0,16.0,28.0,45.0,7,6
1414,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/medium-water-elemental,Medium Water Elemental,3.0,800,N,Medium,Outsider,1.0,1,5.0,17.0,11.0,16.0,30.0,4.0,6.0,5.0,1.0,20,0,0,0,0,7,1,9.0,0,0.0,5.0,5,16.0,12.0,15.0,4.0,11.0,11.0,4.0,7.0,18.0,2,6
1415,https://www.d20pfsrd.com/bestiary/monster-listings/undead/ghost,Ghost,7.0,3200,CE,Medium,Undead,5.0,1,18.0,17.0,17.0,15.0,73.0,7.0,7.0,5.0,7.0,0,0,0,30,0,6,1,25.5,0,0.0,5.0,5,NULL,12.0,NULL,10.0,11.0,20.0,NULL,NULL,NULL,0,0
1416,https://www.d20pfsrd.com/bestiary/monster-listings/undead/ghost/ghost-prana,Prana Ghost,11.0,12800,NG,Medium,Outsider,11.0,2,30.0,27.0,27.0,20.0,126.0,11.0,13.0,15.0,10.0,0,0,0,30,0,18,5,50.0,0,0.0,5.0,5,NULL,24.0,20.0,12.0,18.0,10.0,8.0,15.0,35.0,0,6
1417,https://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/giant-true/giant-hill,Hill Giant,7.0,3200,CE,Large,Humanoid,-1.0,1,6.0,21.0,8.0,21.0,85.0,10.0,11.0,2.0,3.0,40,0,0,0,0,14,2,40.0,1,15.0,10.0,10,25.0,8.0,19.0,6.0,10.0,7.0,7.0,15.0,24.0,5,3
1418,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/golem/golem-flesh,Flesh Golem,7.0,3200,N,Large,Construct,-1.0,2,0.0,20.0,8.0,20.0,79.0,9.0,3.0,2.0,3.0,30,0,0,0,0,13,2,29.0,0,0.0,10.0,10,20.0,9.0,NULL,NULL,11.0,1.0,9.0,15.0,24.0,0,0
1419,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/golem/golem-flesh/golem-flesh-faceless,Faceless Flesh Golem,7.0,3200,N,Large,Construct,-1.0,1,0.0,20.0,8.0,20.0,79.0,9.0,3.0,2.0,3.0,30,0,0,0,0,13,2,29.0,0,0.0,10.0,10,20.0,9.0,NULL,NULL,11.0,1.0,9.0,15.0,24.0,0,0
1420,https://www.d20pfsrd.com/bestiary/monster-listings/plants/hangman-tree,Hangman Tree,7.0,3200,NE,Huge,Plant,3.0,1,11.0,20.0,7.0,20.0,84.0,8.0,12.0,3.0,5.0,10,0,0,0,0,11,0,0.0,0,0.0,15.0,15,25.0,8.0,23.0,7.0,12.0,10.0,6.0,15.0,24.0,4,2
1421,https://www.d20pfsrd.com/bestiary/monster-listings/plants/hangman-tree/hangman-tree-advanced,Advanced Hangman Tree,8.0,4800,NE,Huge,Plant,5.0,1,17.0,24.0,9.0,23.0,100.0,8.0,14.0,5.0,7.0,10,0,0,0,0,13,0,0.0,0,0.0,15.0,15,29.0,12.0,27.0,11.0,16.0,14.0,6.0,17.0,28.0,4,2
1422,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/hellcat,Hellcat,7.0,3200,LE,Large,Outsider,9.0,2,18.0,21.0,15.0,15.0,85.0,9.0,10.0,13.0,5.0,40,0,0,0,0,13,2,9.75,0,0.0,10.0,5,21.0,21.0,19.0,10.0,14.0,10.0,9.0,15.0,31.0,5,6
1423,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/hound-of-tindalos,Hound of Tindalos,7.0,3200,NE,Medium,Outsider,9.0,1,18.0,20.0,15.0,15.0,85.0,10.0,10.0,12.0,8.0,40,0,0,0,0,15,2,9.25,0,0.0,5.0,5,17.0,21.0,16.0,16.0,21.0,16.0,10.0,13.0,28.0,5,9
1424,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/invisible-stalker,Invisible Stalker,7.0,3200,N,Medium,Outsider,8.0,1,12.0,20.0,14.0,16.0,80.0,7.0,13.0,11.0,4.0,30,0,0,30,0,0,0,0.0,0,0.0,5.0,5,18.0,19.0,22.0,14.0,15.0,11.0,7.0,11.0,25.0,4,8
1425,https://www.d20pfsrd.com/bestiary/monster-listings/vermin/jellyfish/jellyfish-giant,"Jellyfish, Giant",7.0,3200,N,Large,Vermin,2.0,1,0.0,11.0,11.0,9.0,94.0,9.0,12.0,5.0,3.0,0,0,0,0,0,9,4,32.0,0,0.0,10.0,15,18.0,15.0,22.0,NULL,11.0,1.0,6.0,11.0,23.0,0,1
1426,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/kirin,Kirin,7.0,3200,LG,Large,Magical beast,6.0,4,17.0,20.0,15.0,14.0,85.0,9.0,10.0,12.0,10.0,60,0,0,120,0,14,2,8.0,0,0.0,10.0,5,20.0,23.0,18.0,18.0,21.0,23.0,9.0,15.0,31.0,5,6
1427,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/kirin/kirin-emperor,Emperor Kirin,14.0,3200,LG,Large,Magical beast,8.0,4,25.0,24.0,17.0,16.0,187.0,15.0,15.0,17.0,14.0,60,0,0,120,0,22,2,10.25,0,0.0,10.0,5,24.0,27.0,22.0,22.0,25.0,28.0,15.0,23.0,41.0,8,8
1428,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/lurking-ray/lurker-above,Lurker Above,7.0,3200,N,Huge,Aberration,5.0,3,5.0,19.0,9.0,18.0,85.0,10.0,7.0,4.0,9.0,10,0,5,40,0,15,1,27.0,0,0.0,15.0,10,30.0,12.0,19.0,2.0,15.0,9.0,7.0,19.0,30.0,5,4
1429,https://www.d20pfsrd.com/bestiary/monster-listings/undead/manananggal,Manananggal,7.0,3200,CE,Medium,Undead,3.0,1,16.0,20.0,14.0,16.0,85.0,10.0,7.0,8.0,10.0,30,0,0,100,0,12,2,9.0,0,0.0,5.0,5,19.0,17.0,NULL,12.0,16.0,19.0,7.0,11.0,25.0,5,7
1430,https://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/medusa,Medusa,7.0,3200,LE,Medium,Monstrous humanoid,6.0,1,16.0,15.0,12.0,13.0,76.0,8.0,6.0,8.0,7.0,30,0,0,0,0,11,3,4.25,2,4.5,5.0,5,10.0,15.0,18.0,12.0,13.0,15.0,8.0,8.0,20.0,4,5
1431,https://www.d20pfsrd.com/bestiary/monster-listings/animals/megafauna/megalania,Megalania,7.0,3200,N,Huge,Animal,1.0,2,10.0,21.0,9.0,20.0,85.0,10.0,11.0,8.0,7.0,30,0,0,0,0,14,0,0.0,0,0.0,15.0,10,27.0,13.0,19.0,2.0,14.0,6.0,7.0,17.0,28.0,5,4
1432,https://www.d20pfsrd.com/bestiary/monster-listings/undead/mummy/mummy-bog/corpsewater-bog-mummy-variant-unhallowed-mummy,Corpsewater Bog Mummy,7.0,3200,LE,Medium,Undead,4.0,1,10.0,20.0,10.0,20.0,95.0,10.0,5.0,3.0,9.0,20,0,0,0,0,0,0,0.0,0,0.0,5.0,5,24.0,10.0,NULL,6.0,15.0,15.0,7.0,14.0,24.0,5,3
1433,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-water,Water Naga,7.0,3200,N,Large,Aberration,6.0,1,17.0,20.0,15.0,14.0,76.0,8.0,7.0,10.0,9.0,30,0,0,0,0,10,2,9.75,0,0.0,10.0,5,20.0,23.0,20.0,11.0,17.0,18.0,6.0,12.0,28.0,4,6
1434,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/nogitsune,Nogitsune,7.0,3200,NE,Medium,Outsider,7.0,2,13.0,21.0,18.0,13.0,80.0,7.0,8.0,12.0,8.0,50,0,50,0,0,15,2,6.25,2,7.0,5.0,5,18.0,25.0,22.0,17.0,16.0,19.0,7.0,11.0,29.0,4,15
1435,https://www.d20pfsrd.com/bestiary/monster-listings/fey/nymph,Nymph,7.0,3200,CG,Medium,Fey,5.0,1,14.0,23.0,23.0,17.0,60.0,8.0,13.0,18.0,16.0,30,0,0,0,0,10,1,3.0,0,0.0,5.0,5,10.0,21.0,18.0,16.0,17.0,25.0,4.0,9.0,27.0,4,9
1436,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-brain,Brain Ooze,7.0,3200,NE,Tiny,Ooze,6.0,1,11.0,23.0,19.0,18.0,75.0,10.0,6.0,9.0,6.0,5,0,0,60,0,13,2,7.0,0,0.0,2.5,0,4.0,19.0,16.0,15.0,12.0,19.0,7.0,9.0,22.0,4,6
1437,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-magma,Magma Ooze,7.0,3200,N,Large,Ooze,-5.0,1,-5.0,4.0,4.0,4.0,85.0,9.0,8.0,-2.0,-2.0,10,0,10,0,0,14,0,0.0,0,0.0,10.0,5,28.0,1.0,21.0,NULL,1.0,1.0,6.0,16.0,21.0,0,1
1438,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/otyugh/otyugh-plaguebearer,Plaguebearer Otyugh,7.0,3200,N,Large,Aberration,0.0,2,10.0,19.0,9.0,19.0,102.0,12.0,7.0,4.0,8.0,20,0,0,0,0,15,3,16.0,0,0.0,10.0,10,22.0,10.0,17.0,5.0,6.0,6.0,9.0,16.0,26.0,7,2
1439,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protean/protean-naunet,"Protean, Naunet",7.0,3200,CN,Large,Outsider,7.0,3,15.0,20.0,12.0,17.0,94.0,9.0,11.0,11.0,6.0,30,0,0,30,0,14,3,6.0,0,0.0,10.0,10,20.0,17.0,20.0,11.0,16.0,15.0,9.0,15.0,28.0,5,7
1440,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/psychopomp/psychopomp-vanth,Vanth,7.0,3200,N,Medium,Outsider,3.0,2,16.0,20.0,13.0,17.0,76.0,9.0,11.0,6.0,10.0,30,0,0,50,0,14,2,25.0,0,0.0,5.0,5,18.0,16.0,17.0,13.0,19.0,17.0,NULL,NULL,NULL,0,0
1441,https://www.d20pfsrd.com/bestiary/monster-listings/animals/pterosaur/pterosaur-quetzalcoatlus,Quetzalcoatlus,7.0,3200,N,Huge,Animal,7.0,2,13.0,19.0,12.0,15.0,82.0,11.0,10.0,12.0,5.0,30,0,0,50,0,13,2,12.0,0,0.0,15.0,15,25.0,17.0,17.0,2.0,14.0,12.0,8.0,17.0,31.0,6,2
1442,https://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/pukwudgie,Pukwudgie,7.0,3200,NE,Small,Monstrous humanoid,4.0,3,13.0,20.0,16.0,15.0,85.0,9.0,7.0,10.0,10.0,30,0,0,0,0,14,2,9.0,2,4.5,5.0,5,14.0,18.0,19.0,15.0,14.0,19.0,9.0,10.0,25.0,5,7
1443,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/hydra/pyrohydra/pyrohydra-6-headed,6-Headed Pyrohydra,7.0,3200,N,Huge,Magical beast,1.0,3,11.0,16.0,9.0,15.0,57.0,6.0,9.0,8.0,4.0,20,0,0,0,0,7,6,48.0,0,0.0,15.0,10,17.0,12.0,18.0,2.0,11.0,9.0,6.0,11.0,22.0,3,2
1444,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/qlippoth/qlippoth-shoggti,Shoggti,7.0,3200,CE,Large,Outsider,7.0,1,18.0,21.0,12.0,18.0,80.0,7.0,11.0,5.0,9.0,30,0,0,0,0,12,2,6.0,0,0.0,10.0,10,22.0,16.0,23.0,12.0,19.0,15.0,7.0,14.0,27.0,4,7
1445,https://www.d20pfsrd.com/bestiary/monster-listings/undead/rajput-ambari,Rajput Ambari,7.0,3200,CE,Huge,Undead,1.0,1,0.0,21.0,9.0,20.0,88.0,16.0,5.0,6.0,10.0,40,0,0,0,0,20,2,19.0,0,0.0,15.0,10,30.0,13.0,NULL,NULL,10.0,10.0,12.0,24.0,35.0,0,0
1446,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/remorhaz,Remorhaz,7.0,3200,N,Huge,Magical beast,1.0,3,16.0,20.0,9.0,19.0,94.0,9.0,11.0,7.0,4.0,30,20,0,0,0,13,1,20.5,0,0.0,15.0,15,22.0,13.0,21.0,5.0,12.0,10.0,9.0,17.0,28.0,4,1
1447,https://www.d20pfsrd.com/bestiary/monster-listings/vermin/rot-grub/parasite-rot-grub-swarm,Rot Grub Swarm,7.0,3200,N,Fine,Vermin,2.0,1,0.0,20.0,20.0,18.0,85.0,10.0,11.0,5.0,3.0,10,0,0,0,0,10,0,0.0,0,0.0,10.0,0,1.0,15.0,18.0,NULL,10.0,1.0,7.0,NULL,NULL,0,0
1448,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/sceaduinar,Sceaduinar,7.0,3200,NE,Medium,Outsider,5.0,3,17.0,20.0,16.0,14.0,85.0,9.0,10.0,11.0,5.0,40,0,0,90,0,14,2,18.5,0,0.0,5.0,5,17.0,20.0,18.0,13.0,14.0,17.0,9.0,12.0,28.0,5,9
1449,https://www.d20pfsrd.com/bestiary/monster-listings/animals/snake/snake-sea/snake-sea-giant,Giant Sea Snake,7.0,3200,N,Huge,Animal,6.0,1,12.0,20.0,10.0,18.0,85.0,9.0,11.0,10.0,5.0,30,0,20,0,0,14,1,24.0,0,0.0,15.0,15,29.0,14.0,20.0,1.0,15.0,2.0,6.0,17.0,29.0,5,4
1450,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/soul-eater,Soul Eater,7.0,3200,NE,Medium,Outsider,10.0,1,14.0,21.0,17.0,14.0,82.0,11.0,5.0,13.0,7.0,30,0,0,100,0,18,2,17.0,0,0.0,5.0,5,13.0,22.0,14.0,12.0,11.0,11.0,11.0,12.0,29.0,6,7
1451,https://www.d20pfsrd.com/bestiary/monster-listings/undead/spectre,Spectre,7.0,3200,LE,Medium,Undead,7.0,1,17.0,15.0,15.0,12.0,52.0,8.0,4.0,5.0,9.0,0,0,0,80,0,10,1,4.5,0,0.0,5.0,5,NULL,16.0,NULL,14.0,16.0,15.0,NULL,NULL,NULL,0,0
1452,https://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/stygira,Stygira,7.0,3200,LE,Medium,Monstrous humanoid,7.0,3,23.0,19.0,13.0,16.0,76.0,8.0,6.0,9.0,14.0,30,0,0,0,0,11,2,12.0,0,0.0,5.0,5,17.0,16.0,18.0,17.0,22.0,15.0,8.0,11.0,24.0,4,7
1453,https://www.d20pfsrd.com/bestiary/monster-listings/undead/totenmaske,Totenmaske,7.0,3200,NE,Medium,Undead,10.0,1,15.0,20.0,16.0,14.0,85.0,10.0,7.0,9.0,9.0,50,0,0,0,0,13,2,9.75,0,0.0,5.0,5,18.0,23.0,NULL,16.0,15.0,19.0,7.0,11.0,27.0,5,7
1454,https://www.d20pfsrd.com/bestiary/monster-listings/undead/totenmaske/totenmaske-advanced-unhallowed,Advanced Unhallowed Totenmaske,8.0,4800,NE,Medium,Undead,12.0,1,17.0,24.0,18.0,16.0,105.0,10.0,9.0,11.0,11.0,50,0,0,0,0,15,2,11.75,0,0.0,5.0,5,22.0,27.0,NULL,20.0,19.0,23.0,7.0,13.0,31.0,5,9
1455,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/tupilaq,Tupilaq,7.0,3200,N,Small,Construct,4.0,2,0.0,20.0,15.0,16.0,59.0,9.0,3.0,7.0,3.0,30,0,0,0,0,15,2,12.0,0,0.0,5.0,5,21.0,18.0,NULL,NULL,11.0,5.0,9.0,13.0,27.0,0,1
1456,https://www.d20pfsrd.com/bestiary/monster-listings/undead/vilkacis,Vilkacis,7.0,9600,CE,Medium,Undead,10.0,3,15.0,19.0,19.0,13.0,85.0,10.0,6.0,11.0,9.0,0,0,0,50,0,15,2,23.0,0,0.0,5.0,5,NULL,23.0,NULL,8.0,14.0,17.0,7.0,13.0,26.0,5,4
1457,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/addanc,Addanc,7.0,3200,NE,Large,Magical beast,2.0,2,14.0,19.0,11.0,17.0,85.0,10.0,12.0,9.0,4.0,20,0,0,0,0,15,3,10.0,0,0.0,10.0,5,22.0,15.0,16.0,5.0,12.0,7.0,10.0,17.0,29.0,5,3
1458,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/genie/janni/amir-noble-jann,Amir (Noble Jann),7.0,3200,N,Medium,Outsider,6.0,1,15.0,20.0,13.0,17.0,58.0,9.0,7.0,8.0,7.0,30,0,0,20,0,13,2,22.0,2,9.0,5.0,5,19.0,15.0,12.0,18.0,16.0,13.0,9.0,13.0,25.0,5,11
1459,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/shrine-stone-animated,Animated Shrine Stone,7.0,3200,N,Huge,Construct,-2.0,1,-5.0,16.0,6.0,16.0,78.0,7.0,2.0,0.0,-3.0,20,0,0,0,0,15,2,30.0,0,0.0,15.0,15,30.0,6.0,NULL,NULL,1.0,1.0,7.0,19.0,27.0,0,0
1460,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/basilisk/basilisk-greater-ff,Greater Basilisk,7.0,3200,N,Large,Magical beast,-2.0,2,14.0,17.0,7.0,18.0,105.0,10.0,13.0,5.0,4.0,20,0,0,0,0,16,2,11.25,0,0.0,10.0,5,24.0,6.0,19.0,2.0,13.0,11.0,10.0,18.0,26.0,5,2
1461,https://www.d20pfsrd.com/bestiary/monster-listings/vermin/beetle/beetle-giant-rhinoceros,Giant Rhinoceros Beetle,7.0,3200,N,Large,Vermin,0.0,1,0.0,20.0,9.0,20.0,85.0,10.0,11.0,3.0,3.0,20,0,0,0,0,12,2,13.5,0,0.0,10.0,5,23.0,10.0,18.0,NULL,10.0,9.0,7.0,14.0,24.0,0,0
1462,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/bonesucker,Bonesucker,7.0,3200,NE,Large,Aberration,5.0,1,19.0,17.0,11.0,15.0,60.0,8.0,5.0,5.0,7.0,20,0,0,0,0,9,0,0.0,0,0.0,10.0,10,18.0,13.0,17.0,10.0,12.0,13.0,6.0,11.0,23.0,4,4
1463,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/animated-object/animated-object-huge/brass-juggernaut,Brass Juggernaut,7.0,3200,N,Huge,Construct,-2.0,2,-5.0,16.0,6.0,16.0,78.0,7.0,2.0,0.0,-3.0,30,0,0,0,0,15,1,23.0,0,0.0,5.0,5,31.0,6.0,NULL,NULL,1.0,1.0,7.0,19.0,27.0,0,0
1464,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/brass-man,Brass Man,7.0,3200,N,Large,Construct,0.0,2,0.0,23.0,9.0,23.0,85.0,10.0,3.0,3.0,3.0,30,0,0,0,0,15,2,41.0,0,0.0,10.0,10,23.0,10.0,NULL,NULL,11.0,1.0,10.0,17.0,27.0,0,0
1465,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/pudding-brown,Brown Pudding,7.0,3200,N,Huge,Ooze,-5.0,1,-5.0,8.0,3.0,8.0,115.0,11.0,9.0,-2.0,-2.0,20,0,20,0,0,9,1,16.5,0,0.0,15.0,15,17.0,1.0,22.0,NULL,1.0,1.0,8.0,13.0,18.0,0,1
1466,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/burning-dervish,Burning Dervish,7.0,3200,LE,Medium,Outsider,3.0,1,14.0,17.0,14.0,13.0,58.0,9.0,7.0,6.0,8.0,30,0,0,20,0,14,2,28.0,0,0.0,5.0,5,18.0,16.0,13.0,13.0,15.0,15.0,9.0,13.0,27.0,5,7
1467,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/devil/devil-domination,Domination Devil (Gladiatrix),7.0,3200,LE,Large,Outsider,10.0,1,12.0,21.0,12.0,18.0,84.0,8.0,7.0,12.0,7.0,40,0,0,0,0,13,3,51.0,0,0.0,10.0,10,18.0,22.0,20.0,9.0,12.0,14.0,8.0,13.0,29.0,4,5
1468,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/river-dragon/river-dragon-young,Young River Dragon,7.0,3200,CN,Medium,Dragon,7.0,0,13.0,23.0,13.0,20.0,76.0,8.0,9.0,9.0,8.0,30,0,0,0,0,12,1,11.0,0,0.0,5.0,5,19.0,17.0,16.0,11.0,14.0,12.0,NULL,12.0,25.0,4,6
1469,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/pudding-dun,Dun Pudding,7.0,3200,N,Huge,Ooze,-5.0,1,-5.0,3.0,3.0,3.0,87.0,10.0,8.0,-2.0,-2.0,20,0,20,0,0,8,1,18.5,0,0.0,15.0,10,17.0,1.0,21.0,NULL,1.0,1.0,7.0,12.0,17.0,0,1
1470,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-cold-iron/huge-cold-iron-elemental,Huge Cold iron Elemental,7.0,3200,N,Huge,Outsider,-1.0,2,13.0,19.0,7.0,19.0,95.0,10.0,11.0,2.0,7.0,20,20,0,0,0,17,2,38.0,0,0.0,15.0,15,28.0,8.0,19.0,6.0,11.0,11.0,10.0,21.0,30.0,4,6
1471,https://www.d20pfsrd.com/bestiary/monster-listings/undead/ghoul/ghoul-corpulent,Corpulent Ghoul,7.0,3200,CE,Medium,Undead,5.0,2,12.0,21.0,16.0,15.0,78.0,6.0,8.0,12.0,7.0,30,0,30,0,0,13,2,10.0,0,0.0,5.0,5,16.0,21.0,NULL,12.0,16.0,18.0,4.0,7.0,23.0,5,10
1472,https://www.d20pfsrd.com/bestiary/monster-listings/vermin/jellyfish/sea-wasp-monstrous/sea-wasp-monstrous-huge,Huge Monstrous Sea Wasp,7.0,3200,N,Huge,Vermin,1.0,1,4.0,13.0,9.0,12.0,52.0,8.0,8.0,3.0,2.0,0,0,0,0,0,7,1,11.5,0,0.0,15.0,15,17.0,13.0,14.0,NULL,10.0,2.0,6.0,11.0,22.0,0,4
1473,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/jubear,Jubear,7.0,3200,N,Large,Aberration,5.0,3,8.0,20.0,10.0,19.0,94.0,9.0,12.0,7.0,3.0,40,0,0,0,0,13,3,18.5,0,0.0,10.0,5,27.0,13.0,22.0,2.0,10.0,3.0,6.0,15.0,26.0,5,4
1474,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/skeleton-lead,Lead Skeleton,7.0,3200,N,Medium,Construct,4.0,3,0.0,24.0,14.0,20.0,75.0,10.0,3.0,7.0,3.0,30,0,0,0,0,0,0,0.0,0,0.0,5.0,5,22.0,18.0,NULL,NULL,10.0,1.0,10.0,16.0,30.0,0,0
1475,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/magmoid,Magmoid,7.0,3200,N,Large,Outsider,7.0,1,14.0,22.0,13.0,18.0,75.0,10.0,9.0,10.0,5.0,40,0,0,0,0,11,1,16.5,0,0.0,10.0,0,14.0,17.0,15.0,4.0,11.0,10.0,10.0,13.0,27.0,5,1
1476,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/jelly-mustard,Mustard Jelly,7.0,3200,N,Large,Ooze,0.0,1,19.0,17.0,9.0,17.0,105.0,10.0,9.0,3.0,3.0,30,0,0,0,0,9,1,11.0,0,0.0,10.0,5,15.0,10.0,22.0,10.0,10.0,10.0,7.0,10.0,20.0,5,2
1477,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/netherspark,Netherspark,7.0,3200,NE,Medium,Outsider,7.0,1,20.0,19.0,13.0,16.0,125.0,10.0,12.0,10.0,10.0,30,0,0,0,0,14,2,16.0,0,0.0,5.0,5,19.0,16.0,24.0,14.0,16.0,14.0,10.0,14.0,27.0,5,9
1478,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/oil-shark,Oil Shark,7.0,3200,N,Huge,Magical beast,6.0,1,8.0,19.0,10.0,19.0,85.0,10.0,10.0,9.0,6.0,0,0,0,0,0,14,1,17.0,0,0.0,15.0,10,23.0,15.0,17.0,1.0,12.0,2.0,10.0,18.0,31.0,5,3
1479,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/otyugh/otyugh-plaguebearer,Plaguebearer Otyugh,7.0,3200,N,Large,Aberration,0.0,2,10.0,19.0,9.0,19.0,102.0,12.0,7.0,4.0,8.0,20,0,0,0,0,15,3,16.0,0,0.0,10.0,10,22.0,10.0,17.0,5.0,6.0,6.0,9.0,16.0,26.0,7,2
1480,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/phasm,Phasm,7.0,3200,CN,Medium,Aberration,7.0,1,22.0,20.0,14.0,16.0,84.0,13.0,10.0,11.0,10.0,30,0,0,0,0,0,0,0.0,0,0.0,5.0,5,12.0,16.0,15.0,18.0,15.0,14.0,9.0,11.0,24.0,7,9
1481,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/protector,Protector,7.0,3200,LN,Medium,Outsider,2.0,1,15.0,18.0,12.0,16.0,55.0,7.0,9.0,9.0,11.0,50,0,0,0,0,9,2,14.0,0,0.0,5.0,5,15.0,15.0,15.0,20.0,20.0,20.0,7.0,9.0,21.0,4,10
